oshpd_id2,oshpd_id,FACILITY_NAME,LICENSE_CATEGORY_DESC,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,disp_Acute_Care,disp_Against_Medical_Advice,disp_Childrens_or_Cancer,disp_Died,disp_Home_Health_Service,disp_Invalid_Blank,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Residential_Care,disp_Routine,disp_SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Zip_CA_Resident,Zip_Foreign,Zip_Homeless,Zip_Out_of_State,Sex_Female,Sex_Male,Sex_Other_Unknown,Age_0_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Other_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,eth_Hispanic,eth_NonHispanic,eth_Other_Unknown,All_Other_Languages,English,PLS_Other_Unknown,Spanish,dx_Circulatory,dx_Digestive,dx_Diseases_of_the_Blood,dx_Ear,dx_Endocrine,dx_Eye,dx_Factors_Influencing_Health,dx_Genitourinary,dx_Infectious,dx_Injury_Poisoning,dx_MentalHealth,dx_Musculoskeletal,dx_Neoplasms,dx_Nervous_System,dx_Other_Unknown,dx_Pregnancy_Childbirth,dx_Respiratory,dx_Skin,dx_Symptoms_Signs_NEC,disp_CAH,disp_Hospice_Care,disp_Rehab,Zip_Unknown,dx_Certain_Perinatal_Conditions,dx_Congenital,disp_Other,Zip_Blank_Invalid,Unknown_inv_Payer,disp_Disaster_Care_Site,a_disp_Acute_Care,a_disp_Against_Medical_Advice,a_disp_Died,a_disp_Home_Health_Service,a_disp_Hospice_Care,a_disp_Psychiatric_Care,a_disp_Rehab,a_disp_Residential_Care,a_disp_Routine,a_disp_SN_IC_Care,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Zip_CA_Resident,a_Zip_Foreign,a_Zip_Homeless,a_Zip_Out_of_State,a_Sex_Female,a_Sex_Male,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Other_Unknown,a_racegrp_asian,a_racegrp_black,a_racegrp_multirace,a_racegrp_other,a_racegrp_unknown,a_racegrp_white,a_Eth_Other_Unknown,a_eth_Hispanic,a_eth_NonHispanic,a_All_Other_Languages,a_English,a_PLS_Other_Unknown,a_Spanish,a_dx_Circulatory,a_dx_Digestive,a_dx_Diseases_of_the_Blood,a_dx_Ear,a_dx_Endocrine,a_dx_Genitourinary,a_dx_Infectious,a_dx_Injury_Poisoning,a_dx_MentalHealth,a_dx_Musculoskeletal,a_dx_Neoplasms,a_dx_Nervous_System,a_dx_Other_Unknown,a_dx_Respiratory,a_dx_Skin,a_dx_Symptoms_Signs_NEC,a_disp_Childrens_or_Cancer,a_disp_Not_Defined_Elsewhere,a_disp_Prison_Jail,a_Zip_Unknown,a_Age_10_19,a_racegrp_aman,a_racegrp_nhpi,a_dx_Congenital,a_dx_Eye,a_dx_Factors_Influencing_Health,a_dx_Pregnancy_Childbirth,a_disp_CAH,a_Age_0_09,a_dx_Certain_Perinatal_Condition,a_Zip_Blank_Invalid,a_sex_Oth_Unknown,a_Unknown_inv_Payer,a_disp_Other,a_disp_Invalid_Blank,a_disp_Disaster_Care_Site,ed_STATIONS_ON_1231
106190400,190400,HUNTINGTON HOSPITAL,General Acute Care Hospital,LOS ANGELES,100 W CALIFORNIA BLVD,PASADENA,91105,Non-profit Corporation (incl. Church-related),Level II,Emergency - Basic,,Teaching,500+,District 25,District 41,Pasadena South/San Marino/South Pasadena,Urban,1063,1594,11,109,53,,468,235,317,9,43065,251,2635,8589,15200,16863,3930,44825,10,1672,578,25702,21511,4,4012,3520,8035,8528,6204,6054,4938,3310,2616,,60,3663,6130,1004,71,15996,546,19747,18417,27566,1234,917,42094,116,4090,3237,3159,179,549,899,527,1134,3094,2559,9682,2422,3351,174,2280,25,2717,2314,1436,7407,,5,35,130,63,9,2,2,,,306,419,676,2038,316,82,259,8,10526,1996,3623,7010,335,5158,515,15691,3,926,119,8370,8368,988,1428,1683,2213,2793,3167,3898,,1815,1909,495,4534,184,7733,381,5378,10981,916,13923,63,1838,2469,2515,270,45,637,917,2813,2097,1108,557,586,618,17,901,383,487,11,98,5,1,235,22,48,16,35,29,195,,335,45,,2,99,,,,50
106190413,190413,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,General Acute Care Hospital,LOS ANGELES,210 W SAN BERNARDINO RD,COVINA,91723,Investor - Corporation,,Emergency - Basic,,,150-199,District 22,District 48,Asuza/Charter Oak/Covina,Urban,374,783,24,81,3,,15,94,339,5,24353,132,13287,5843,578,4795,1702,25323,,585,168,14399,11804,2,1821,2073,4344,4128,3396,3640,3068,2067,1668,,37,1514,1417,,41,1841,299,21056,16748,9330,127,446,23433,27,2299,2023,1544,123,487,468,253,693,1858,1491,4678,1278,2081,104,1058,6,528,1902,1094,4532,,2,,124,,4,,5,,,310,161,381,913,147,45,18,22,3154,843,1904,3123,28,821,130,5523,,425,20,2700,3306,445,594,569,878,1143,1084,1239,,515,294,,248,55,4881,34,3158,2814,193,5001,6,806,1130,759,84,5,370,360,1082,386,955,68,109,109,7,334,120,121,2,,10,36,54,,13,1,2,4,,,,,2,,,,,,21
106190422,190422,TORRANCE MEMORIAL MEDICAL CENTER,General Acute Care Hospital,LOS ANGELES,3330 LOMITA BLVD,TORRANCE,90505,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,500+,District 26,District 66,Harbor Gateway South/Lomita/Torrance East Central,Urban,650,365,144,47,27,2,139,194,635,30,54343,316,17467,13345,785,22650,2662,56026,1,168,635,33243,23665,2,5009,4721,8105,8254,7114,7279,6510,5243,4674,1,100,5922,7277,841,477,20706,1398,20189,20740,34191,1979,917,52091,29,3873,4722,2882,149,726,577,658,875,3701,2972,10351,1522,4997,118,2549,34,1612,2779,1965,13679,2,6,10,67,37,5,,13,1,,246,242,737,3567,390,47,59,141,9864,2103,1986,10438,112,4627,250,17220,,38,154,9238,8174,515,1033,1350,2221,3055,3777,4960,,2503,1920,152,4172,335,8105,495,4212,12706,626,15343,15,1429,3713,2865,243,31,807,1211,2982,1433,248,469,617,532,8,937,368,647,6,,2,1,219,51,175,12,24,21,192,,283,53,,1,,7,2,,29
106190429,190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,General Acute Care Hospital,LOS ANGELES,4867 W SUNSET BLVD,LOS ANGELES,90027,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,Teaching,300-499,District 24,District 43,Hollywood South Central/Inner Sunset,Urban,703,1046,2,43,756,2,38,52,688,8,48638,310,13717,11408,112,22884,4217,48143,12,3735,444,26914,25415,9,3116,2604,9438,9351,6733,6415,5991,4944,3746,,123,4840,7122,210,337,23017,4274,12415,23490,25314,3534,929,44169,152,7088,4247,4460,348,760,1081,739,1334,3567,3050,8775,2658,3940,270,2302,43,1281,2329,2103,8971,,47,5,2,66,14,,2,,,137,137,460,2475,192,5,24,,3971,472,808,3974,8,2977,113,7716,1,134,27,3669,4211,374,581,651,1069,1628,1701,1485,,1157,839,30,3398,141,2247,82,3530,4268,354,5968,22,1536,1680,1174,116,18,399,354,1592,597,226,246,402,288,,353,75,211,1,4,1,,152,16,52,14,14,14,90,,239,17,2,,,1,,,57
106190431,190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,General Acute Care Hospital,LOS ANGELES,25825 VERMONT AVE,HARBOR CITY,90710,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 35,District 66,Harbor Gateway South/Lomita/Torrance East Central,Urban,992,3718,6,40,1208,2,3,13,542,5,52893,270,12101,15249,86,30278,2051,58538,1,1058,161,33587,26173,5,5183,3934,7898,8454,7284,7893,7237,6401,5481,,150,4509,18429,299,814,21090,3392,11082,21077,35995,2693,411,55007,167,4180,5888,3997,510,800,1206,734,1277,3871,3562,9373,1876,4807,274,2659,30,1615,3029,1812,12377,,69,4,,61,7,,7,,,253,59,417,2096,193,9,5,,3106,470,505,3755,4,2278,75,6534,,69,12,3409,3207,246,461,583,888,1367,1448,1596,6,688,2270,26,1806,91,1580,55,1912,4650,102,5872,16,627,1075,1085,102,6,357,340,1946,390,72,163,231,169,5,366,72,146,,,,,22,17,139,,6,8,78,,,,2,1,,9,,,43
106190432,190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,General Acute Care Hospital,LOS ANGELES,13652 CANTARA ST,PANORAMA CITY,91402,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 18,District 46,Northridge South/Reseda North,Urban,1342,3424,,77,1850,6,12,17,695,1,50135,442,13230,15765,86,27228,1883,57539,,492,151,31454,26732,6,4453,3745,8054,8047,6742,7407,7447,6867,5428,2,138,5053,3987,221,275,30342,990,17186,31176,26337,679,1047,48320,136,8689,6321,4193,431,798,1130,682,953,3941,4457,8772,1895,4057,228,2788,15,1243,2919,1641,11653,1,182,8,1,60,15,,9,,,141,30,379,1264,150,6,2,2,1800,481,403,2310,3,1512,31,4218,,36,4,2014,2245,176,313,396,594,845,985,912,,469,327,15,1798,40,1610,11,1830,2418,99,3386,11,763,493,694,60,2,146,203,1574,372,46,82,122,72,10,204,40,59,,,,,26,,,2,1,1,76,,12,,1,,,4,,,41
106190434,190434,KAISER FOUNDATION HOSPITAL - WEST LA,General Acute Care Hospital,LOS ANGELES,6041 CADILLAC AVE,LOS ANGELES,90034,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 30,District 54,Hancock Park/Mid-City West/Park La Brea,Urban,1531,1473,13,51,999,4,53,40,613,4,65911,217,21990,16391,90,25884,6678,68443,1,2095,481,40146,30875,12,5615,4505,12088,11423,7848,8671,8114,6712,6057,,188,2301,31866,348,147,22705,3327,10151,21594,46805,2634,369,64581,184,5899,6409,4890,653,1146,1496,860,1667,4720,4027,11956,2774,5573,296,3003,45,1868,4322,2369,12867,,98,26,5,79,13,,8,,,267,43,404,1825,167,5,10,,1822,401,632,2813,4,1351,150,4847,,74,28,2614,2336,239,371,384,622,979,1062,1270,2,240,2572,,1265,52,809,27,1285,3638,38,4277,27,608,925,676,145,2,249,214,1549,268,53,108,140,146,,251,34,75,,,,,21,,12,,4,2,109,,,,1,,,5,,1,53
106190462,190462,AURORA LAS ENCINAS HOSPITAL,Acute Psychiatric Hospital,LOS ANGELES,2900 E DEL MAR BLVD,PASADENA,91107,Investor - Limited Liability Company,,,,,100-149,District 25,District 41,Pasadena South/San Marino/South Pasadena,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,1,2,,,,2,,,,,,,,,2,,,,,2,,2,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106190470,190470,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,General Acute Care Hospital,LOS ANGELES,4101 TORRANCE BLVD,TORRANCE,90503,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 26,District 66,Redondo Beach Central and South/Torrance West Central,Urban,984,,96,101,60,19,10,115,584,28,36307,264,18055,7052,884,11178,1409,37324,24,676,534,21560,17007,11,3640,3298,6017,6345,4939,5038,4303,2683,2315,,38,2582,6127,804,261,11306,505,16955,17056,21083,439,903,32384,61,5230,2809,2382,126,559,548,343,543,2712,2043,7665,2088,3102,141,1875,28,1242,2099,1284,6932,2,5,3,18,45,12,,2,,,344,212,565,1813,336,33,98,27,6539,1443,2449,5722,89,3033,131,11058,3,242,121,5943,5481,500,880,1036,1726,2162,2178,2593,,1216,1985,231,2363,97,5376,116,3523,7785,544,9144,21,1715,2527,1731,144,24,500,711,1955,979,173,267,410,448,2,629,246,341,5,1,2,,126,16,140,7,19,14,254,2,223,43,,,,,4,,28
106190475,190475,COMMUNITY HOSPITAL LONG BEACH,General Acute Care Hospital,LOS ANGELES,1720 TERMINO AVE,LONG BEACH,90804,Investor - Limited Liability Company,,Emergency - Basic,,,150-199,District 33,District 70,Bixby Knolls/Long Beach Central,Urban,152,320,139,9,6,,48,3,4,1,3259,32,1941,755,41,797,440,3793,4,79,86,2001,1973,,116,229,671,849,579,599,439,309,183,,51,177,900,,29,1161,19,1637,1050,2882,42,27,3807,6,134,255,274,25,53,74,23,184,269,141,863,360,268,9,177,7,33,222,167,568,,,1,12,,2,,,,,38,34,22,9,1,2,2,1,220,28,148,129,13,54,15,340,,15,4,162,197,,27,29,53,90,74,76,10,28,53,,83,10,185,4,74,281,,333,8,18,60,47,4,,24,27,68,16,26,3,4,12,2,41,9,16,1,1,,,,,,,,,,,,,,,,,,,
106190500,190500,CEDARS-SINAI MARINA DEL REY HOSPITAL,General Acute Care Hospital,LOS ANGELES,4650 LINCOLN BLVD,MARINA DEL REY,90292,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,100-149,District 26,District 62,Baldwin Hills/Culver City South/Fox Hills/Ladera Heights/Marina del Rey/View Park/Windsor Hills,Urban,1256,1562,,16,30,,18,,625,,25795,25,12436,4561,1010,9501,1824,24877,111,2703,1604,14930,14397,5,993,1637,5960,6115,4225,4058,2956,1844,1483,61,69,1064,8622,353,145,2409,187,16483,6377,22689,266,253,27858,94,1127,1961,1632,85,376,359,287,1881,1786,1190,6741,2104,2215,81,979,65,561,1293,1138,4595,,,5,34,,3,,3,,,276,172,130,540,66,27,141,17,1610,727,704,2157,26,766,53,3290,6,280,130,1923,1783,170,300,322,493,671,697,1031,1,156,1073,47,258,38,2115,35,639,3032,93,3366,9,238,478,507,42,5,222,267,1002,306,109,141,72,133,,229,96,76,,,,,21,,19,1,3,1,16,,,,,,,,,,18
106190517,190517,PROVIDENCE CEDARS-SINAI TARZANA MEDICAL CENTER,General Acute Care Hospital,LOS ANGELES,18321 CLARK ST,TARZANA,91356,Investor - Limited Liability Company,,Emergency - Basic,,,200-299,District 27,District 45,Encino/Tarzana/Warner Center/Woodland Hills,Urban,355,351,3,36,13,4,12,55,289,127,30312,224,15621,6000,322,8835,1016,31097,9,233,444,17644,14144,6,4486,2781,4517,5041,3699,3464,3250,2303,2252,1,25,705,1740,681,36,5819,279,22509,9448,22054,292,1842,27015,60,2877,2022,1553,95,544,327,337,593,1829,1802,6310,1214,2158,60,1208,10,1153,2252,1155,7094,,9,4,7,70,8,,4,,,168,171,332,1282,180,30,71,63,3649,1074,1363,3862,45,1720,47,6903,5,74,55,3405,3630,241,380,441,783,1144,1405,2087,,295,245,158,909,68,5346,66,1133,5838,927,5560,14,536,1354,1088,99,15,316,547,1322,597,84,147,212,226,2,469,147,194,5,10,2,,178,,16,10,9,8,92,,378,99,,2,,,,,15
106190521,190521,MEMORIAL HOSPITAL OF GARDENA,General Acute Care Hospital,LOS ANGELES,1145 W REDONDO BEACH BLVD,GARDENA,90247,Investor - Partnership,,Emergency - Basic,,,150-199,District 35,District 66,Gardena Southeast/Harbor Gateway Central/Lawndale South/Moneta/Redondo Beach North/Torrance North,Urban,1216,613,,43,13,,,711,69,3,24377,133,17877,3660,941,2075,2663,25898,1,521,256,14567,12649,,1623,2113,5660,5424,3924,3714,2853,1135,770,,35,635,13811,45,86,4569,172,7863,9361,17643,212,47,24931,8,2230,1632,1749,67,374,393,253,1648,1562,1246,5225,2249,1972,110,1240,40,1017,1757,992,3682,37,1,,539,,8,,1,,,298,509,317,339,37,4,6,88,2604,783,2753,1877,38,258,69,4741,,175,31,2481,2514,268,497,576,975,1307,699,641,,207,2545,,823,40,1363,40,1438,3517,35,4403,,557,859,662,70,12,359,266,1210,317,107,87,93,315,,344,102,157,2,,6,47,32,,17,,1,7,27,2,,,1,,,,,,10
106190522,190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,General Acute Care Hospital,LOS ANGELES,1420 S CENTRAL AVE,GLENDALE,91204,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 25,District 43,Atwater Village/Glendale Central/Glendale Southwest/Griffith Park,Urban,298,960,,40,41,,72,67,12,3,20972,139,12439,4192,370,3924,1702,21497,,757,238,12185,10442,,1423,1451,3881,4156,3058,2956,2797,1647,1258,,23,1163,690,21,472,3894,619,15745,9928,12291,408,1808,17872,46,2901,1871,1337,53,431,208,259,534,1566,945,4481,906,2039,67,920,6,792,1100,935,4149,,11,12,44,21,7,,91,,,145,432,229,765,68,32,210,25,2643,299,1680,2495,23,552,117,4515,,295,40,2253,2614,303,432,439,713,921,873,1108,,324,165,,565,141,3463,99,1485,3283,855,3408,3,601,966,599,50,7,176,273,1235,288,518,55,101,109,,234,53,93,,17,1,6,30,,209,,2,3,58,1,48,47,11,,,,,,16
106190524,190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,General Acute Care Hospital,LOS ANGELES,14850 ROSCOE BLVD,PANORAMA CITY,91402,Investor - Limited Liability Company,,Emergency - Basic,,,100-149,District 18,District 46,Northridge South/Reseda North,Urban,5,563,1,11,4,,,2,1,2,7664,9,5150,1234,249,699,1147,7848,2,546,79,3958,4519,2,258,659,1772,1570,1268,1293,935,447,277,,25,493,907,107,11,75,6,6855,5182,3292,5,309,5909,5,2256,493,719,21,140,114,86,395,574,504,1915,844,497,19,375,5,102,377,376,922,217,,,1,,1,,3,,,107,307,241,436,17,35,10,,2928,1286,2546,1501,63,1189,76,4945,4,402,24,2182,3193,720,854,727,826,922,645,591,,368,861,61,70,18,3979,,2183,3192,200,4298,,877,318,360,29,2,213,202,1057,233,2312,83,42,151,2,203,70,90,,7,,,90,18,,1,1,6,,1,,,,,,,,,10
106190525,190525,MEMORIALCARE LONG BEACH MEDICAL CENTER,General Acute Care Hospital,LOS ANGELES,2801 ATLANTIC AVE,LONG BEACH,90806,Non-profit Corporation (incl. Church-related),Level II & Level II - Ped,Emergency - Basic,,Teaching,300-499,District 33,District 70,Bixby Knolls/Long Beach Central,Urban,798,,3026,91,444,,9,18,532,1,66520,322,45318,8403,718,14371,2983,69664,16,1533,572,39722,32070,1,17071,9002,11510,10358,7103,6532,5109,3141,1967,,338,3783,13555,1834,954,19357,768,31204,39530,31651,612,772,60678,144,10199,4304,4929,560,1060,1044,734,1787,4463,4119,12279,1842,5090,225,3013,56,2640,5750,2405,15048,,13,19,8,383,62,,,,,373,,736,2284,135,10,307,14,7231,1594,4181,5970,133,2338,90,12227,5,378,99,6386,6326,867,1267,1379,2145,2593,2379,1990,1,1340,2270,346,2421,101,5964,136,4547,8029,566,10134,32,1980,2470,1748,174,33,602,622,2507,1858,89,370,527,459,1,462,223,379,15,9,3,2,91,41,229,13,32,13,130,1,,,1,,,,,,64
106190529,190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,General Acute Care Hospital,LOS ANGELES,300 W HUNTINGTON DR,ARCADIA,91007,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 22,District 49,Arcadia Central and Northeast/Bradbury/Monrovia/Sierra Madre,Urban,1151,1544,12,93,80,,3,140,132,58,28056,231,2145,7540,659,18668,2505,30031,1,828,288,16974,14542,1,2715,2537,4523,4397,3953,4137,3667,2811,2777,,30,4907,1922,486,158,13352,578,10084,14336,16890,291,1965,26196,28,3328,2689,2206,149,528,475,318,598,2116,1470,7025,1118,2179,147,1351,31,630,1829,1041,5611,,11,6,284,,6,,85,,,481,199,530,1613,269,16,527,,3982,1380,678,5138,30,3101,63,8814,4,115,60,4489,4521,240,447,712,1128,1769,1952,2721,,2017,436,61,3035,24,3437,16,345,8649,1233,6637,15,1125,1803,1397,116,21,502,530,1823,864,46,204,390,328,,501,161,236,13,,,8,30,,,3,12,3,59,,11,11,9,,,,,,26
106190534,190534,OLYMPIA MEDICAL CENTER,General Acute Care Hospital,LOS ANGELES,5900 W OLYMPIC BLVD,LOS ANGELES,90036,Investor - Limited Liability Company,,Emergency - Basic,,,200-299,District 26,District 50,Hancock Park/Mid-City West/Park La Brea,Urban,,85,91,3,1,,,22,5,6,2364,13,1585,359,50,327,269,2446,,100,43,1375,1215,,57,125,555,554,408,409,320,97,65,,,82,1231,11,,816,12,438,655,1934,1,26,2403,1,160,151,209,18,34,22,28,119,177,130,530,129,195,7,110,,60,151,138,381,,,,1,,1,,,,,3,36,58,26,,1,9,8,223,134,188,274,3,23,13,473,,21,7,256,245,22,29,45,84,131,90,99,1,35,158,27,199,1,81,2,161,338,32,380,1,88,75,79,7,,24,22,174,31,3,9,20,15,,26,11,5,3,,,,,,,,,,,,,,,,,,,,16
106190547,190547,MONTEREY PARK HOSPITAL,General Acute Care Hospital,LOS ANGELES,900 S ATLANTIC BLVD,MONTEREY PARK,91754,Investor - Partnership,,Emergency - Basic,,,100-149,District 22,District 49,Montebello North/Monterey Park/South San Gabriel,Urban,251,524,,6,5,,,5,42,1,13053,18,2102,1624,175,9363,643,13685,,83,98,8062,5844,1,1410,1456,2803,2330,1866,1514,1211,757,560,,31,787,240,16,,320,193,12320,12240,1564,103,217,9233,33,4424,732,1561,29,338,200,148,144,1118,801,3187,456,801,41,639,3,283,1061,680,1685,1,1,,,,,,41,,,99,108,120,251,41,3,11,,1314,161,909,969,8,198,25,2059,,41,9,1071,1038,156,178,228,364,394,356,406,5,271,29,,56,24,1729,8,1672,429,121,1002,6,980,338,399,35,3,144,169,478,122,19,19,60,70,,94,59,84,,1,,,22,,,,3,,13,,,,,,,,,,6
106190555,190555,CEDARS-SINAI MEDICAL CENTER,General Acute Care Hospital,LOS ANGELES,8700 BEVERLY BLVD,LOS ANGELES,90048,Non-profit Corporation (incl. Church-related),Level I & Level II - Ped,Emergency - Basic,,Teaching,500+,District 26,District 50,Hollywood Hills/Hollywood West/Mount Olympus/West Hollywood,Urban,1360,1592,,148,241,,36,,762,5,51041,99,17267,11553,1381,20393,4711,49531,129,3702,1894,28545,26730,30,2168,2076,10071,10897,7951,7622,6595,4449,3379,97,73,3050,12098,935,118,4792,918,33321,11890,42406,1009,2029,49856,291,3129,5125,3075,383,462,744,550,1536,3338,2382,10760,3409,4684,224,2486,107,1246,1877,1759,11084,,12,9,38,57,17,,11,,,259,603,1140,7149,543,60,1490,114,12363,2932,3810,15915,236,6343,351,25282,29,814,528,12931,13715,1317,2124,2582,3419,4924,5226,6620,7,1655,4976,607,1882,290,17136,359,4529,21767,2765,21665,222,2003,4707,3960,397,52,1121,1774,4501,4086,343,904,1327,900,2,1078,635,536,1,1,,,223,43,66,43,49,47,149,,213,44,2,9,,,,,51
106190568,190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,General Acute Care Hospital,LOS ANGELES,18300 ROSCOE BLVD,NORTHRIDGE,91325,Non-profit Corporation (incl. Church-related),Level II & Level II - Ped,Emergency - Basic,,,300-499,District 27,District 45,Northridge South/Reseda North,Urban,850,1730,10,94,164,,,3,252,26,40888,315,24725,7381,1025,7916,3611,42455,,1519,485,23685,20971,2,4254,3833,8386,7131,5649,5524,4522,2856,2503,,164,2681,3532,832,167,6517,1373,29392,20547,23735,376,770,35945,123,7820,3317,2147,92,668,482,420,800,2450,2170,9525,2362,3619,58,1878,38,1228,2611,1412,9329,2,185,,4,46,6,138,195,,1,451,311,452,1858,317,57,287,123,5060,1532,3315,5025,190,1763,200,9949,,444,83,4762,5731,700,815,924,1441,1877,1764,2176,,886,701,106,1353,352,6983,162,3232,7099,411,8531,55,1496,2165,1190,64,14,390,516,2236,1606,859,143,145,279,,407,115,193,1,37,6,,440,47,65,5,4,1,73,,356,88,17,,,1,,,38
106190570,190570,NORWALK COMMUNITY HOSPITAL,General Acute Care Hospital,LOS ANGELES,13222 BLOOMFIELD AVE,NORWALK,90650,Investor - Corporation,,Emergency - Basic,,,50-99,District 32,District 57,Norwalk/Studebaker,Urban,238,438,5,5,1,,51,24,346,104,2847,215,2441,744,48,817,226,4062,,163,45,2009,2265,2,136,254,745,877,604,684,576,252,148,,22,266,471,146,17,1653,407,1294,2556,1694,26,20,3769,11,476,213,243,8,56,87,31,314,248,141,954,689,246,8,158,2,33,208,178,457,1,,1,1,,2,,5,,,131,60,45,32,11,31,3,44,575,475,610,698,30,65,10,1371,,33,6,598,814,63,113,161,310,339,212,210,5,108,212,39,416,13,614,22,636,755,17,1184,,212,137,175,13,2,104,114,440,115,34,48,13,110,1,36,35,33,,4,1,2,,11,,,2,1,,1,,,1,1,,,,,4
106190587,190587,COLLEGE MEDICAL CENTER,General Acute Care Hospital,LOS ANGELES,2776 PACIFIC AVE,LONG BEACH,90806,Investor - Limited Liability Company,,Emergency - Basic,,,100-149,District 33,District 70,Bixby Knolls/Long Beach Central,Urban,230,381,,13,1,,,42,803,97,4493,125,3742,1478,35,584,389,4894,2,817,55,2670,3557,1,61,254,1118,1444,1107,1013,765,321,145,,25,237,1898,52,85,1386,91,2454,2129,3988,111,26,5959,1,242,321,245,27,44,86,39,234,239,117,714,2490,396,8,270,5,57,220,188,528,,1,42,460,,,,,,,131,366,104,137,30,219,309,68,3328,543,3845,1126,28,174,85,3310,,1702,19,1970,3288,848,1272,858,895,654,384,279,,276,1459,26,1230,53,2114,28,1776,3454,51,4970,,237,329,307,20,2,156,143,336,140,3249,99,26,79,,168,85,96,,,10,226,68,46,54,,,3,20,,,,1,,,13,,,7
106190630,190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,General Acute Care Hospital,LOS ANGELES,1798 N GAREY AVE,POMONA,91767,Non-profit Corporation (incl. Church-related),Level II,Emergency - Basic,,,300-499,District 20,District 52,Claremont/La Verne/Pomona Northwest/San Dimas,Urban,393,3654,115,143,1,,914,1181,213,2,61489,256,35252,8895,1429,19013,3830,66621,,1181,594,36990,31428,1,7400,6188,11986,11002,9033,8718,6668,3935,3489,,53,3384,5752,6906,235,7960,103,44026,40129,27140,1150,713,58347,358,9001,4404,3557,387,845,996,580,4832,4134,4945,12921,2291,5130,177,2819,80,2453,3136,2332,12273,5,7,9,23,109,18,,,,37,321,376,928,66,330,26,166,209,7602,1609,3965,6008,198,1829,181,11758,1,331,88,5562,6619,708,954,1210,1880,2408,2126,2506,,964,899,1282,1216,15,7746,136,5531,6514,322,9840,90,1929,2591,1355,90,13,554,545,3058,2100,148,188,331,336,2,412,145,112,6,523,16,3,207,,59,7,12,13,132,1,182,37,,,,,,2,72
106190631,190631,PIH HEALTH HOSPITAL - WHITTIER,General Acute Care Hospital,LOS ANGELES,12401 WASHINGTON BLVD,WHITTIER,90602,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,500+,District 32,District 57,La Habra Heights/Whittier,Urban,1189,955,333,75,18,,,273,500,78,47553,190,23565,10479,1045,13620,2473,48906,6,1528,294,28701,22478,3,4882,4426,8564,7933,6452,6280,5339,3722,3569,15,969,1473,1000,652,,15277,2551,29260,39147,9719,2316,175,44192,15,6800,3717,2999,118,878,552,513,1523,3871,3040,10157,1830,3767,114,2127,21,1374,2489,1915,10093,,18,,439,76,8,,9,,,511,308,788,4202,392,35,181,27,6876,1649,2949,9025,129,2679,193,14497,2,322,71,7712,7263,584,998,1408,2166,2868,3089,3753,,668,233,138,3756,717,9224,669,9553,4753,144,12048,7,2776,3100,2271,233,39,743,869,3262,1241,182,323,433,786,,506,230,550,,2,1,82,85,239,,9,30,12,137,,24,19,1,,,,,3,61
